"","detectorid","highwayid","enabledflag","locationtext","detectortype","detectorclass","detectortitle","detectorstatus","lanenumber","stationid","rampid","controllerid","end_date","start_date","milepost","agency_lane","atms_id"
"579",100628,11,1,"Jefferson (2DS068) @ EB US26 MP73.17",8,1,"100628/1",0,3,3163,3163,3163,NA,2014-09-19 00:00:00,73.17,1,3388
"580",100629,11,1,"Jefferson (2DS068) @ EB US26 MP73.17",8,1,"100629/2",0,2,3163,3163,3163,NA,2014-09-19 00:00:00,73.17,2,3387
"581",100630,11,1,"Jefferson (2DS068) @ EB US26 MP73.17",8,1,"100630/3",0,1,3163,3163,3163,NA,2014-09-19 00:00:00,73.17,3,3386
"582",101075,3,1,"Halsey (2DS004) @ NB I-205 MP21.68",8,1,"101075/2",1,1,3164,3164,3164,NA,2014-12-03 09:27:00,21.68,2,3417
"583",101074,3,1,"Halsey (2DS004) @ NB I-205 MP21.68",8,1,"101074/1",1,1,3164,3164,3164,NA,2014-12-02 15:52:00,21.68,1,3417
"584",100548,1,1,"N. Wilsonville (2DS051) @ NB I-5 MP285.28",8,1,"100548/1",0,3,3165,3165,3165,NA,2014-09-19 00:00:00,285.28,1,3322
"585",100549,1,1,"N. Wilsonville (2DS051) @ NB I-5 MP285.28",8,1,"100549/2",0,2,3165,3165,3165,NA,2014-09-19 00:00:00,285.28,2,3321
"586",100550,1,1,"N. Wilsonville (2DS051) @ NB I-5 MP285.28",8,1,"100550/3",0,1,3165,3165,3165,NA,2014-09-19 00:00:00,285.28,3,3320
"587",100754,1,1,"Terwilliger (2DS054) @ NB I-5 MP297.3",8,1,"100754/3",0,1,3167,3167,3167,NA,2014-10-23 00:00:00,297.3,3,3044
"588",100753,1,1,"Terwilliger (2DS054) @ NB I-5 MP297.3",8,1,"100753/2",0,2,3167,3167,3167,NA,2014-10-23 00:00:00,297.3,2,3045
"589",100752,1,1,"Terwilliger (2DS054) @ NB I-5 MP297.3",8,1,"100752/1",0,3,3167,3167,3167,NA,2014-10-23 00:00:00,297.3,1,3046
"590",100290,1,1,"I-5 NB N. of Morrison Bridge",8,1,"100290/1",0,2,3168,3168,3168,NA,2014-05-01 00:00:00,301.13,1,3400
"591",100291,1,1,"I-5 NB N. of Morrison Bridge",8,1,"100291/2",0,1,3168,3168,3168,NA,2014-05-01 00:00:00,301.13,2,3399
"592",100389,1,1,"I-5 NB @ Broadway",8,1,"100389/1",0,2,3169,3169,3169,NA,2014-05-01 00:00:00,302.52,1,3350
"593",100390,1,1,"I-5 NB @ Broadway",8,1,"100390/2",0,1,3169,3169,3169,NA,2014-05-01 00:00:00,302.52,2,3349
"594",101021,5,1,"NB I-5 (2DS009) @ NB I-405 MP4.2",8,1,"101021/2",1,1,3170,3170,3170,NA,2015-06-02 15:10:00,4.2,2,3053
"595",101020,5,1,"NB I-5 (2DS009) @ NB I-405 MP4.2",8,1,"101020/1",1,2,3170,3170,3170,NA,2015-06-02 15:10:00,4.2,1,3054
"596",101025,1,1,"NB I-405 (2DS011) @ NB I-5 MP303.47",8,1,"101025/2",1,1,3171,3171,3171,NA,2015-06-02 15:10:00,303.47,2,3051
"597",101024,1,1,"NB I-405 (2DS011) @ NB I-5 MP303.47",8,1,"101024/1",1,2,3171,3171,3171,NA,2015-06-02 15:10:00,303.47,1,3052
"598",101027,2,1,"SB I-405 (2DS011) @ SB I-5 MP303.47",8,1,"101027/2",1,1,3172,3172,3172,NA,2015-06-02 15:10:00,303.47,2,3049
"599",101026,2,1,"SB I-405 (2DS011) @ SB I-5 MP303.47",8,1,"101026/1",1,2,3172,3172,3172,NA,2015-06-02 15:10:00,303.47,1,3050
"600",101033,2,1,"N. Lombard off-ramp (2DS012) @ SB I-5 MP305.6",8,1,"101033/3",1,1,3173,3173,3173,NA,2015-06-02 15:10:00,305.6,3,3058
"601",101031,2,1,"N. Lombard off-ramp (2DS012) @ SB I-5 MP305.6",8,1,"101031/1",1,3,3173,3173,3173,NA,2015-06-02 15:10:00,305.6,1,3060
"602",101032,2,1,"N. Lombard off-ramp (2DS012) @ SB I-5 MP305.6",8,1,"101032/2",1,2,3173,3173,3173,NA,2015-06-02 15:10:00,305.6,2,3059
"603",101145,8,1,"28th (2DS015) @ WB I-84 MP1.82",8,1,"101145/3",1,1,3175,3175,3175,NA,2014-11-18 13:14:00,1.82,3,3360
"604",101144,8,1,"28th (2DS015) @ WB I-84 MP1.82",8,1,"101144/2",1,2,3175,3175,3175,NA,2014-11-18 13:14:00,1.82,2,3361
"605",101143,8,1,"28th (2DS015) @ WB I-84 MP1.82",8,1,"101143/1",1,3,3175,3175,3175,NA,2014-11-18 13:14:00,1.82,1,3362
"606",101152,8,1,"53rd (2DS016) @ WB I-84 MP3.36",8,1,"101152/3",1,1,3176,3176,3176,NA,2014-11-18 13:14:00,3.36,3,3366
"607",101151,8,1,"53rd (2DS016) @ WB I-84 MP3.36",8,1,"101151/2",1,2,3176,3176,3176,NA,2014-11-18 13:14:00,3.36,2,3367
"608",101150,8,1,"53rd (2DS016) @ WB I-84 MP3.36",8,1,"101150/1",1,3,3176,3176,3176,NA,2014-11-18 13:14:00,3.36,1,3368
"609",100306,10,1,"Hall Blvd SB",8,1,"100306/1",0,3,3177,1076,1076,NA,2014-05-01 00:00:00,3.5,1,3075
"610",100307,10,1,"Hall Blvd SB",8,1,"100307/2",0,2,3177,1076,1076,NA,2014-05-01 00:00:00,3.5,2,3074
"611",100308,10,1,"Hall Blvd SB",8,1,"100308/3",0,1,3177,1076,1076,NA,2014-05-01 00:00:00,3.5,3,3073
"612",101038,11,1,"Helvetia (2DS057) @ EB US26 MP61.05",8,1,"101038/2",1,1,3178,3178,3178,NA,2015-06-02 15:10:00,61.05,2,3318
"613",101037,11,1,"Helvetia (2DS057) @ EB US26 MP61.05",8,1,"101037/1",1,2,3178,3178,3178,NA,2015-06-02 15:10:00,61.05,1,3319
"614",100635,11,1,"OR 217 Camera 89 (2DS067) @ EB US26 MP69.31",8,1,"100635/1",0,3,3180,3180,3180,NA,2014-09-29 00:00:00,69.31,1,3396
"615",100636,11,1,"OR 217 Camera 89 (2DS067) @ EB US26 MP69.31",8,1,"100636/2",0,2,3180,3180,3180,NA,2014-09-29 00:00:00,69.31,2,3395
"616",100637,11,1,"OR 217 Camera 89 (2DS067) @ EB US26 MP69.31",8,1,"100637/3",0,1,3180,3180,3180,NA,2014-09-29 00:00:00,69.31,3,3394
"617",100643,12,1,"Jefferson (2DS068) @ WB US26 MP73.17",8,1,"100643/1",0,4,3181,3181,3181,NA,2014-09-19 00:00:00,73.17,1,3392
"618",100644,12,1,"Jefferson (2DS068) @ WB US26 MP73.17",8,1,"100644/2",0,3,3181,3181,3181,NA,2014-09-19 00:00:00,73.17,2,3391
"619",100645,12,1,"Jefferson (2DS068) @ WB US26 MP73.17",8,1,"100645/3",0,2,3181,3181,3181,NA,2014-09-19 00:00:00,73.17,3,3390
"620",100646,12,1,"Jefferson (2DS068) @ WB US26 MP73.17",8,1,"100646/4",0,1,3181,3181,3181,NA,2014-09-19 00:00:00,73.17,4,3389
"621",100438,2,1,"Wilsonville Rd (2R399) to SB I-5",8,1,"100438/1",0,3,3182,3182,3182,NA,2014-09-19 00:00:00,283.67,1,1976
"622",100439,2,1,"Wilsonville Rd (2R399) to SB I-5",8,1,"100439/2",0,2,3182,3182,3182,NA,2014-09-19 00:00:00,283.67,2,1975
"623",100440,2,1,"Wilsonville Rd (2R399) to SB I-5",8,1,"100440/3",0,1,3182,3182,3182,NA,2014-09-19 00:00:00,283.67,3,1974
"624",101135,7,1,"Marine Dr (2DS028) @ EB I-84 MP16.9",8,1,"101135/1",20,2,3183,3183,3183,NA,2014-09-01 00:00:00,16.9,1,3378
"625",101136,7,1,"Marine Dr (2DS028) @ EB I-84 MP16.9",8,1,"101136/2",20,1,3183,3183,3183,NA,2014-09-01 00:00:00,16.9,2,3377
"626",100283,2,1,"I-5 SB @ Madison",8,1,"100283/1",0,3,3185,3185,3185,NA,2014-05-01 00:00:00,300.8,1,3406
"627",100284,2,1,"I-5 SB @ Madison",8,1,"100284/2",0,2,3185,3185,3185,NA,2014-05-01 00:00:00,300.8,2,3405
"628",100285,2,1,"I-5 SB @ Madison",8,1,"100285/3",0,1,3185,3185,3185,NA,2014-05-01 00:00:00,300.8,3,3404
"629",100615,2,1,"Marquam Bridge SB Catwalk",8,1,"100615/1",0,4,3186,3186,3186,NA,2014-05-01 00:00:00,300.26,1,3410
"630",100616,2,1,"Marquam Bridge SB Catwalk",8,1,"100616/2",0,3,3186,3186,3186,NA,2014-05-01 00:00:00,300.26,2,3409
"631",100617,2,1,"Marquam Bridge SB Catwalk",8,1,"100617/3",0,2,3186,3186,3186,NA,2014-05-01 00:00:00,300.26,3,3408
"632",100618,2,1,"Marquam Bridge SB Catwalk",8,1,"100618/4",0,1,3186,3186,3186,NA,2014-05-01 00:00:00,300.26,4,3407
"633",100613,2,1,"I-5 SB @ Ross Island Bridge",8,1,"100613/1",0,2,3187,3187,3187,NA,2014-05-01 00:00:00,299.8,1,3412
"634",100614,2,1,"I-5 SB @ Ross Island Bridge",8,1,"100614/2",0,1,3187,3187,3187,NA,2014-05-01 00:00:00,299.8,2,3411
"635",100551,1,1,"Norwood (2DS052) @ NB I-5 MP287.46",8,1,"100551/1",0,4,3191,3191,3191,NA,2014-09-19 00:00:00,287.46,1,3326
"636",100552,1,1,"Norwood (2DS052) @ NB I-5 MP287.46",8,1,"100552/2",0,3,3191,3191,3191,NA,2014-09-19 00:00:00,287.46,2,3325
"637",100553,1,1,"Norwood (2DS052) @ NB I-5 MP287.46",8,1,"100553/3",0,2,3191,3191,3191,NA,2014-09-19 00:00:00,287.46,3,3324
"638",100554,1,1,"Norwood (2DS052) @ NB I-5 MP287.46",8,1,"100554/4",0,1,3191,3191,3191,NA,2014-09-19 00:00:00,287.46,4,3323
"639",100558,2,1,"Norwood (2DS052) @ SB I-5 MP287.46",8,1,"100558/1",0,4,3192,3192,3192,NA,2014-09-19 00:00:00,287.46,1,3330
"640",100559,2,1,"Norwood (2DS052) @ SB I-5 MP287.46",8,1,"100559/2",0,3,3192,3192,3192,NA,2014-09-19 00:00:00,287.46,2,3329
"641",100560,2,1,"Norwood (2DS052) @ SB I-5 MP287.46",8,1,"100560/3",0,2,3192,3192,3192,NA,2014-09-19 00:00:00,287.46,3,3328
"642",100561,2,1,"Norwood (2DS052) @ SB I-5 MP287.46",8,1,"100561/4",0,1,3192,3192,3192,NA,2014-09-19 00:00:00,287.46,4,3327
"643",100295,1,1,"I-5 NB @ Corbett",8,1,"100295/2",0,2,3193,3193,3193,NA,2014-05-01 00:00:00,298.9,2,3332
"644",100296,1,1,"I-5 NB @ Corbett",8,1,"100296/3",0,1,3193,3193,3193,NA,2014-05-01 00:00:00,298.9,3,3331
"645",101057,4,1,"Blankenship (2DS002) @ SB I-205 MP5.39",8,1,"101057/1",20,2,3195,3195,3195,NA,2014-09-01 00:00:00,5.39,1,3342
"646",101058,4,1,"Blankenship (2DS002) @ SB I-205 MP5.39",8,1,"101058/2",20,1,3195,3195,3195,NA,2014-09-01 00:00:00,5.39,2,3341
"647",100393,6,1,"I-405 SB @ Broadway",8,1,"100393/1",0,3,3196,3196,3196,NA,2014-05-01 00:00:00,1.15,1,3422
"648",100394,6,1,"I-405 SB @ Broadway",8,1,"100394/2",0,2,3196,3196,3196,NA,2014-05-01 00:00:00,1.15,2,3421
"649",100395,6,1,"I-405 SB @ Broadway",8,1,"100395/3",0,1,3196,3196,3196,NA,2014-05-01 00:00:00,1.15,3,3420
"650",100606,5,1,"I-405 NB @ Ross Island Bridge",8,1,"100606/1",0,2,3201,3201,3201,NA,2014-05-01 00:00:00,0.2,1,3416
"651",100607,5,1,"I-405 NB @ Ross Island Bridge",8,1,"100607/2",0,1,3201,3201,3201,NA,2014-05-01 00:00:00,0.2,2,3415
"652",101186,8,1,"Marine Dr (2DS028) @ WB I-84 MP16.9",8,1,"101186/1",1,2,3202,3202,3202,NA,2015-06-02 15:10:00,16.9,1,3376
"653",101187,8,1,"Marine Dr (2DS028) @ WB I-84 MP16.9",8,1,"101187/2",1,1,3202,3202,3202,NA,2015-06-02 15:10:00,16.9,2,3375
"654",1701,12,0,"Cedar Hills NB to WB",8,1,"DELETED 6/8/06 US26W68.32-ML1",0,1,1093,1093,1093,2006-08-06 00:00:00,2004-01-01 00:00:00,NA,1,1701
"655",1702,12,0,"Cedar Hills NB to WB",8,1,"DELETED 6/8/06 US26W68.32-ML2",0,2,1093,1093,1093,2006-08-06 00:00:00,2004-01-01 00:00:00,NA,2,1702
"656",1895,2,1,"Haines St SB",8,5,"I5S293.1-ENTD1",0,1,5131,1131,1131,2014-10-23 00:00:00,2004-01-01 00:00:00,293.1,1,1895
"657",9036,0,1,"BARLOW 170 TEST Controller1",8,1,"BARLOW-ML1",1,1,6071,6071,6071,NA,2004-01-01 00:00:00,NA,1,9036
"658",9037,0,1,"BARLOW 170 TEST Controller1",8,1,"BARLOW-ML2",1,2,6071,6071,6071,NA,2004-01-01 00:00:00,NA,2,9037
"659",9038,0,1,"BARLOW 170 TEST Controller1",8,1,"BARLOW-ML3",1,3,6071,6071,6071,NA,2004-01-01 00:00:00,NA,3,9038
"660",9039,0,1,"BARLOW 170 TEST Controller1",8,5,"BARLOW-ENTD1",1,1,6071,6071,6071,NA,2004-01-01 00:00:00,NA,1,9039
"661",9040,0,1,"BARLOW 170 TEST Controller2",8,1,"BARLOW-ML1",1,1,6072,6072,6072,NA,2004-01-01 00:00:00,NA,1,9040
"662",9041,0,1,"BARLOW 170 TEST Controller2",8,1,"BARLOW-ML2",1,2,6072,6072,6072,NA,2004-01-01 00:00:00,NA,2,9041
"663",9042,0,1,"BARLOW 170 TEST Controller2",8,1,"BARLOW-ML3",1,3,6072,6072,6072,NA,2004-01-01 00:00:00,NA,3,9042
"664",9043,0,1,"BARLOW 170 TEST Controller2",8,5,"BARLOW-ENTD1",1,1,6072,6072,6072,NA,2004-01-01 00:00:00,NA,1,9043
"665",9044,0,1,"BARLOW 170 TEST Controller3",8,1,"BARLOW-ML1",1,1,6073,6073,6073,NA,2004-01-01 00:00:00,NA,1,9044
"666",9045,0,1,"BARLOW 170 TEST Controller3",8,1,"BARLOW-ML2",1,2,6073,6073,6073,NA,2004-01-01 00:00:00,NA,2,9045
"667",9046,0,1,"BARLOW 170 TEST Controller3",8,1,"BARLOW-ML3",1,3,6073,6073,6073,NA,2004-01-01 00:00:00,NA,3,9046
"668",9047,0,1,"BARLOW 170 TEST Controller3",8,5,"BARLOW-ENTD1",1,1,6073,6073,6073,NA,2004-01-01 00:00:00,NA,1,9047
"669",9048,0,1,"BARLOW 170 TEST Controller4",8,1,"BARLOW-ML1",1,1,6074,6074,6074,NA,2004-01-01 00:00:00,NA,1,9048
"670",9049,0,1,"BARLOW 170 TEST Controller4",8,1,"BARLOW-ML2",1,2,6074,6074,6074,NA,2004-01-01 00:00:00,NA,2,9049
"671",9050,0,1,"BARLOW 170 TEST Controller4",8,1,"BARLOW-ML3",1,3,6074,6074,6074,NA,2004-01-01 00:00:00,NA,3,9050
"672",9051,0,1,"BARLOW 170 TEST Controller4",8,5,"BARLOW-ENTD1",1,1,6074,6074,6074,NA,2004-01-01 00:00:00,NA,1,9051
"673",9052,0,1,"BARLOW 170 TEST Controller5",8,1,"BARLOW-ML1",1,1,6075,6075,6075,NA,2004-01-01 00:00:00,NA,1,9052
"674",9053,0,1,"BARLOW 170 TEST Controller5",8,1,"BARLOW-ML2",1,2,6075,6075,6075,NA,2004-01-01 00:00:00,NA,2,9053
"675",9054,0,1,"BARLOW 170 TEST Controller5",8,1,"BARLOW-ML3",1,3,6075,6075,6075,NA,2004-01-01 00:00:00,NA,3,9054
"676",9055,0,1,"BARLOW 170 TEST Controller5",8,5,"BARLOW-ENTD1",1,1,6075,6075,6075,NA,2004-01-01 00:00:00,NA,1,9055
"677",9056,0,1,"BARLOW 170 TEST Controller6",8,1,"BARLOW-ML1",1,1,6076,6076,6076,NA,2004-01-01 00:00:00,NA,1,9056
"678",9057,0,1,"BARLOW 170 TEST Controller6",8,1,"BARLOW-ML2",1,2,6076,6076,6076,NA,2004-01-01 00:00:00,NA,2,9057
"679",9058,0,1,"BARLOW 170 TEST Controller6",8,1,"BARLOW-ML3",1,3,6076,6076,6076,NA,2004-01-01 00:00:00,NA,3,9058
"680",100913,3,1,"NB OR 43 (2R381) to NB I-205",8,1,"100913/1",20,3,1110,1110,1110,NA,2014-09-01 00:00:00,9.03,1,100913
"681",1820,6,0,"Everett to I-405 SB",8,1,"I405S2.22-ML2",0,2,1119,1119,1119,2014-05-01 00:00:00,2004-01-01 00:00:00,2.22,2,1820
"682",3384,12,0,"US 26 WB @ Zoo Interchange ML3",8,1,"US 26 WB @ Zoo Interchange ML3",0,3,3162,3162,111,2014-09-19 00:00:00,2004-01-01 00:00:00,72.17,3,3384
"683",1259,2,1,"Lombard WB to SB",8,1,"I5S305.51-ML1",0,1,1029,1029,1029,2015-06-02 15:05:00,2004-01-01 00:00:00,305.51,1,1259
"684",1260,2,1,"Lombard WB to SB",8,1,"I5S305.51-ML2",0,2,1029,1029,1029,2015-06-02 15:05:00,2004-01-01 00:00:00,305.51,2,1260
"685",1261,2,1,"Lombard WB to SB",8,1,"I5S305.51-ML3",0,3,1029,1029,1029,2015-06-02 15:05:00,2004-01-01 00:00:00,305.51,3,1261
"686",1267,2,1,"Lombard EB to SB",8,1,"I5S305.40-ML1",0,1,1030,1030,1030,2015-06-02 15:05:00,2004-01-01 00:00:00,305.4,1,1267
"687",1268,2,1,"Lombard EB to SB",8,1,"I5S305.40-ML2",0,2,1030,1030,1030,2015-06-02 15:05:00,2004-01-01 00:00:00,305.4,2,1268
"688",100785,1,1,"Going (2R002) to NB I-5",8,1,"100785/2",1,1,1019,1019,1019,NA,2015-06-02 15:10:00,303.88,2,100785
"689",100787,1,1,"Alberta (2R003) to NB I-5",8,1,"100787/2",1,1,1020,1020,1020,NA,2015-06-02 15:10:00,304.4,2,100787
"690",100789,1,1,"Rosa Parks (2R004) to NB I-5",8,1,"100789/2",1,1,1021,1021,1021,NA,2015-06-02 15:10:00,305.12,2,100789
"691",100791,1,1,"Denver (2R005) to NB I-5",8,1,"100791/2",1,1,1022,1022,1022,NA,2015-06-02 15:10:00,306.51,2,100791
"692",100793,1,1,"Victory (2R006) to NB I-5",8,1,"100793/2",1,1,1023,1023,1023,NA,2015-06-02 15:10:00,306.53,2,100793
"693",100925,3,1,"Or 212/224 (2R045) to NB I-205",8,1,"100925/1",20,4,1043,1043,1043,NA,2014-09-01 00:00:00,12.94,1,100925
"694",100675,12,1,"Jefferson (2R382) to WB US 26",8,1,"100675/1",0,4,1112,1112,1112,NA,2014-09-29 00:00:00,73.33,1,100675
"695",101050,3,1,"Prescott (2DS005) @ NB I-205 MP23.27",8,1,"101050/1",1,4,3106,3106,3106,NA,2014-12-04 15:15:00,23.27,1,101050
"696",101107,7,1,"Halsey (2DS019) @ EB I-84 MP5.82",8,1,"101107/1",1,3,3135,3135,3135,NA,2014-12-02 15:52:00,5.82,1,101107
"697",101159,8,1,"Halsey (2DS019) @ WB I-84 MP5.82",8,1,"101159/1",1,3,3136,3136,3136,NA,2014-12-02 15:52:00,5.82,1,101159
"698",101076,3,1,"Halsey (2DS004) @ NB I-205 MP21.68",8,1,"101076/3",1,0,3164,3164,3164,NA,2014-12-03 09:27:00,21.68,3,101076
"699",100634,NA,1,"OR 217 off-ramp (2DS067) @ EB US26 MP69.31",8,1,"100634/1",0,1,3206,3206,3206,NA,2014-09-29 00:00:00,NA,1,100634
"700",100639,NA,1,"OR 217 off-ramp (2DS067) @ WB US26 MP69.31",8,1,"100639/2",0,1,3207,3207,3207,NA,2014-09-29 00:00:00,NA,2,100639
"701",100638,NA,1,"OR 217 off-ramp (2DS067) @ WB US26 MP69.31",8,1,"100638/1",0,2,3207,3207,3207,NA,2014-09-29 00:00:00,NA,1,100638
"702",100599,9,1,"NB OR 217 (2DS044) to WB US 26 MP0.08",1,1,"100599/2",1,1,3209,3209,3209,NA,2014-06-12 10:20:40,NA,2,100599
"703",100598,9,1,"NB OR 217 (2DS044) to WB US 26 MP0.08",1,1,"100598/1",1,2,3209,3209,3209,NA,2014-06-12 10:20:40,NA,1,100598
"704",100603,12,1,"WB US 26 (2DS045) to SB OR 217 MP69.1",1,1,"100603/2",1,1,3210,3210,3210,NA,2014-06-12 10:20:40,NA,2,100603
"705",100602,12,1,"WB US 26 (2DS045) to SB OR 217 MP69.1",1,1,"100602/1",1,2,3210,3210,3210,NA,2014-06-12 10:20:40,NA,1,100602
"706",100605,11,1,"EB US 26 (2DS046) to SB OR 217 MP69.16",1,1,"100605/2",1,1,3211,3211,3211,NA,2014-06-12 10:20:40,NA,2,100605
"707",100604,11,1,"EB US 26 (2DS046) to SB OR 217 MP69.16",1,1,"100604/1",1,2,3211,3211,3211,NA,2014-06-12 10:20:40,NA,1,100604
"708",1094,1,1,"Haines St NB",8,5,"I5N293.18-ENTD1",0,1,5008,1008,1008,2014-10-23 00:00:00,2004-01-01 00:00:00,293.18,1,1094
"709",1102,1,1,"Pacific Hwy W NB",8,5,"I5N293.74-ENTD1",0,1,5009,1009,1009,2014-10-23 00:00:00,2004-01-01 00:00:00,293.74,1,1102
"710",1110,1,1,"Capital Hwy NB",8,5,"I5N295.18-ENTD1",0,1,5010,1010,1010,2014-10-23 00:00:00,2004-01-01 00:00:00,295.18,1,1110
"711",1118,1,1,"Spring Garden St NB",8,5,"I5N296.26-ENTD1",0,1,5011,1011,1011,2014-10-23 00:00:00,2004-01-01 00:00:00,296.26,1,1118
"712",1126,1,1,"Multnomah Blvd NB",8,5,"I5N296.60-ENTD1",0,1,5012,1012,1012,2014-10-23 00:00:00,2004-01-01 00:00:00,296.6,1,1126
"713",1134,1,1,"Terwilliger Blvd NB",8,5,"I5N297.33-ENTD1",0,1,5013,1013,1013,2014-10-23 00:00:00,2004-01-01 00:00:00,297.33,1,1134
"714",1142,1,1,"Bertha NB",8,5,"I5N297.33-ENTD1",0,1,5014,1014,1014,2014-10-23 00:00:00,2004-01-01 00:00:00,297.33,1,1142
"715",1775,2,1,"ORE 99W SB",8,5,"I5S293.36-ENTD1",0,1,5105,1105,1105,2014-10-23 00:00:00,2004-01-01 00:00:00,293.36,1,1775
"716",9059,0,1,"BARLOW 170 TEST Controller6",8,5,"BARLOW-ENTD1",1,1,6076,6076,6076,NA,2004-01-01 00:00:00,NA,1,9059
"717",9060,0,1,"BARLOW 170 TEST Controller7",8,1,"BARLOW-ML1",1,1,6077,6077,6077,NA,2004-01-01 00:00:00,NA,1,9060
"718",9061,0,1,"BARLOW 170 TEST Controller7",8,1,"BARLOW-ML2",1,2,6077,6077,6077,NA,2004-01-01 00:00:00,NA,2,9061
"719",9062,0,1,"BARLOW 170 TEST Controller7",8,1,"BARLOW-ML3",1,3,6077,6077,6077,NA,2004-01-01 00:00:00,NA,3,9062
"720",9063,0,1,"BARLOW 170 TEST Controller7",8,5,"BARLOW-ENTD1",1,1,6077,6077,6077,NA,2004-01-01 00:00:00,NA,1,9063
"721",9064,0,1,"BARLOW 170 TEST Controller8",8,1,"BARLOW-ML1",1,1,6078,6078,6078,NA,2004-01-01 00:00:00,NA,1,9064
"722",9065,0,1,"BARLOW 170 TEST Controller8",8,1,"BARLOW-ML2",1,2,6078,6078,6078,NA,2004-01-01 00:00:00,NA,2,9065
"723",9066,0,1,"BARLOW 170 TEST Controller8",8,1,"BARLOW-ML3",1,3,6078,6078,6078,NA,2004-01-01 00:00:00,NA,3,9066
"724",9067,0,1,"BARLOW 170 TEST Controller8",8,5,"BARLOW-ENTD1",1,1,6078,6078,6078,NA,2004-01-01 00:00:00,NA,1,9067
"725",9068,0,1,"BARLOW 170 TEST Controller9",8,1,"BARLOW-ML1",1,1,6079,6079,6079,NA,2004-01-01 00:00:00,NA,1,9068
"726",9069,0,1,"BARLOW 170 TEST Controller9",8,1,"BARLOW-ML2",1,2,6079,6079,6079,NA,2004-01-01 00:00:00,NA,2,9069
"727",9070,0,1,"BARLOW 170 TEST Controller9",8,1,"BARLOW-ML3",1,3,6079,6079,6079,NA,2004-01-01 00:00:00,NA,3,9070
"728",9071,0,1,"BARLOW 170 TEST Controller9",8,5,"BARLOW-ENTD1",1,1,6079,6079,6079,NA,2004-01-01 00:00:00,NA,1,9071
"729",9072,0,1,"BARLOW 170 TEST Controller10",8,1,"BARLOW-ML1",1,1,6080,6080,6080,NA,2004-01-01 00:00:00,NA,1,9072
"730",9073,0,1,"BARLOW 170 TEST Controller10",8,1,"BARLOW-ML2",1,2,6080,6080,6080,NA,2004-01-01 00:00:00,NA,2,9073
"731",9074,0,1,"BARLOW 170 TEST Controller10",8,1,"BARLOW-ML3",1,3,6080,6080,6080,NA,2004-01-01 00:00:00,NA,3,9074
"732",9075,0,1,"BARLOW 170 TEST Controller10",8,5,"BARLOW-ENTD1",1,1,6080,6080,6080,NA,2004-01-01 00:00:00,NA,1,9075
"733",3284,2,1,"I-5 SB @ Broadway ML2",8,1,"I-5 SB @ Broadway ML2",0,2,3121,3121,3121,2014-05-01 00:00:00,2004-01-01 00:00:00,302.51,2,3284
"734",3283,2,1,"I-5 SB @ Broadway ML1",8,1,"I-5 SB @ Broadway ML1",0,1,3121,3121,3121,2014-05-01 00:00:00,2004-01-01 00:00:00,302.51,1,3283
"735",1272,2,1,"Lombard EB to SB",8,5,"I5S305.40-ENTD1",0,1,5030,1030,1030,NA,2004-01-01 00:00:00,305.4,1,1272
"736",1406,4,1,"Division SB",8,5,"I205S19.25-ENTD1",0,1,5052,1052,1052,NA,2004-01-01 00:00:00,19.25,1,1406
"737",1414,4,1,"Powell Blvd SB",8,5,"I205S18.92-ENTD1",0,1,5053,1053,1053,NA,2004-01-01 00:00:00,18.92,1,1414
"738",1422,4,1,"Foster SB",8,5,"I205S17.50-ENTD1",0,1,5054,1054,1054,NA,2004-01-01 00:00:00,17.5,1,1422
"739",1429,7,1,"Grand EB",8,5,"I84E0.52-ENTD1",0,1,5055,1055,1055,NA,2004-01-01 00:00:00,0.52,1,1429
"740",5006,51,1," SR14 WB at Grand ML2                ",8,1,"014es00155:_MW___2",0,2,1502,1502,1502,NA,2004-01-01 00:00:00,1.55,2,5006
"741",3398,2,0,"I-5 SB N. of Morrison Bridge ML4",8,1,"I-5 SB N. of Morrison Bridge ML4",0,4,3120,3120,0,2014-04-30 00:00:00,2004-01-01 00:00:00,301.13,4,3398
"742",1647,11,1,"Cornell Rd EB",8,5,"US26E65.90-ENTD1",0,1,5085,1085,1085,NA,2004-01-01 00:00:00,65.9,1,1647
"743",1654,11,1,"Murray Rd EB",8,5,"US26E67.40-ENTD1",0,1,5086,1086,1086,NA,2004-01-01 00:00:00,67.4,1,1654
"744",1855,3,1,"Sunnybrook NB",8,5,"I205N14.32-ENTD1",0,1,5124,1124,1124,NA,2004-01-01 00:00:00,14.32,1,1855
"745",1861,4,1,"Sunnyside SB",8,5,"I205S14.58-ENTD1",0,1,5125,1125,1125,NA,2004-01-01 00:00:00,14.58,1,1861
"746",5742,501,1,"35th St",8,1,"005es00210:_MN__S1",0,1,1627,1627,1627,NA,2004-01-01 00:00:00,2.1,1,5742
"747",5778,54,1,"Andresen",8,1,"205es03345:_MN___2",0,2,1641,1641,1641,NA,2004-01-01 00:00:00,33.45,2,5778
"748",5779,55,1,"Andresen",8,1,"205es03345:_MS___1",0,1,1642,1642,1642,NA,2004-01-01 00:00:00,33.45,1,5779
"749",5780,55,1,"Andresen",8,1,"205es03345:_MS___2",0,2,1642,1642,1642,NA,2004-01-01 00:00:00,33.45,2,5780
